,CIK,Company Name,Form Type,Date Filed,Filename,URL
144,1513761,Norwegian Cruise Line Holdings Ltd.,10-K,2015-02-27,edgar/data/1513761/0001571049-15-001498.txt,https://www.sec.gov/Archives/edgar/data/1513761/000157104915001498/t1500098_10k.htm
145,1519751,"Fortune Brands Home & Security, Inc.",10-K,2015-02-25,edgar/data/1519751/0001193125-15-062500.txt,https://www.sec.gov/Archives/edgar/data/1519751/000119312515062500/d852986d10k.htm
146,1521332,Delphi Automotive PLC,10-K,2015-02-09,edgar/data/1521332/0001521332-15-000014.txt,https://www.sec.gov/Archives/edgar/data/1521332/000152133215000014/dlph1231201410k.htm
147,1524472,Xylem Inc.,10-K,2015-02-26,edgar/data/1524472/0001524472-15-000006.txt,https://www.sec.gov/Archives/edgar/data/1524472/000152447215000006/xyl1231201410k.htm
148,1534701,Phillips 66,10-K,2015-02-20,edgar/data/1534701/0001534701-15-000038.txt,https://www.sec.gov/Archives/edgar/data/1534701/000153470115000038/psx-20141231_10k.htm
149,1539838,"Diamondback Energy, Inc.",10-K,2015-02-20,edgar/data/1539838/0001539838-15-000005.txt,https://www.sec.gov/Archives/edgar/data/1539838/000153983815000005/a12311410-k.htm
150,1551152,AbbVie Inc.,10-K,2015-02-20,edgar/data/1551152/0001047469-15-000995.txt,https://www.sec.gov/Archives/edgar/data/1551152/000104746915000995/a2223058z10-k.htm
151,1551182,Eaton Corp plc,10-K,2015-02-26,edgar/data/1551182/0001551182-15-000007.txt,https://www.sec.gov/Archives/edgar/data/1551182/000155118215000007/etn12312014form10-k.htm
152,1555280,Zoetis Inc.,10-K,2015-02-27,edgar/data/1555280/0001555280-15-000057.txt,https://www.sec.gov/Archives/edgar/data/1555280/000155528015000057/zoetis-20141231x10kye.htm
153,1571949,"Intercontinental Exchange, Inc.",10-K,2015-02-05,edgar/data/1571949/0001571949-15-000003.txt,https://www.sec.gov/Archives/edgar/data/1571949/000157194915000003/ice2014123110k.htm
154,1579241,Allegion plc,10-K,2015-02-27,edgar/data/1579241/0001579241-15-000005.txt,https://www.sec.gov/Archives/edgar/data/1579241/000157924115000005/alle-10kx12312014doc.htm
155,1585689,Hilton Worldwide Holdings Inc.,10-K,2015-02-18,edgar/data/1585689/0001585689-15-000032.txt,https://www.sec.gov/Archives/edgar/data/1585689/000158568915000032/a2014hwh10-k.htm
156,1590955,"Paycom Software, Inc.",10-K,2015-02-26,edgar/data/1590955/0001193125-15-065707.txt,https://www.sec.gov/Archives/edgar/data/1590955/000119312515065707/d851377d10k.htm
157,1596532,"Arista Networks, Inc.",10-K,2015-03-12,edgar/data/1596532/0001596532-15-000004.txt,https://www.sec.gov/Archives/edgar/data/1596532/000159653215000004/anet20141231-10k.htm
158,1601712,Synchrony Financial,10-K,2015-02-23,edgar/data/1601712/0001601712-15-000007.txt,https://www.sec.gov/Archives/edgar/data/1601712/000160171215000007/synchrony1231201410k.htm
159,1800,ABBOTT LABORATORIES,10-K,2015-02-27,edgar/data/1800/0001047469-15-001377.txt,https://www.sec.gov/Archives/edgar/data/1800/000104746915001377/a2222655z10-k.htm
160,18230,CATERPILLAR INC,10-K,2015-02-17,edgar/data/18230/0000018230-15-000061.txt,https://www.sec.gov/Archives/edgar/data/18230/000001823015000061/cat_10-kx12312014.htm
161,18926,"CENTURYLINK, INC",10-K,2015-02-24,edgar/data/18926/0000018926-15-000008.txt,https://www.sec.gov/Archives/edgar/data/18926/000001892615000008/ctl-2014123110k.htm
162,19617,JPMORGAN CHASE & CO,10-K,2015-02-24,edgar/data/19617/0000019617-15-000272.txt,https://www.sec.gov/Archives/edgar/data/19617/000001961715000272/corp10k2014.htm
163,200406,JOHNSON & JOHNSON,10-K,2015-02-24,edgar/data/200406/0000200406-15-000004.txt,https://www.sec.gov/Archives/edgar/data/200406/000020040615000004/a2014122810-k.htm
164,20286,CINCINNATI FINANCIAL CORP,10-K,2015-02-27,edgar/data/20286/0000020286-15-000011.txt,https://www.sec.gov/Archives/edgar/data/20286/000002028615000011/cinf-20141231x10k.htm
165,21344,COCA COLA CO,10-K,2015-02-25,edgar/data/21344/0000021344-15-000005.txt,https://www.sec.gov/Archives/edgar/data/21344/000002134415000005/a2014123110-k.htm
166,21665,COLGATE PALMOLIVE CO,10-K,2015-02-19,edgar/data/21665/0001628280-15-000846.txt,https://www.sec.gov/Archives/edgar/data/21665/000162828015000846/cl-12312014x10k.htm
167,217346,TEXTRON INC,10-K,2015-02-25,edgar/data/217346/0001104659-15-013784.txt,https://www.sec.gov/Archives/edgar/data/217346/000110465915013784/a14-26298_110k.htm
168,24545,MOLSON COORS BREWING CO,10-K,2015-02-12,edgar/data/24545/0000024545-15-000004.txt,https://www.sec.gov/Archives/edgar/data/24545/000002454515000004/tap2014123110-k.htm
169,24741,CORNING INC /NY,10-K,2015-02-13,edgar/data/24741/0000024741-15-000015.txt,https://www.sec.gov/Archives/edgar/data/24741/000002474115000015/form10k2014.htm
170,2488,ADVANCED MICRO DEVICES INC,10-K,2015-02-19,edgar/data/2488/0001193125-15-054362.txt,https://www.sec.gov/Archives/edgar/data/2488/000119312515054362/d871455d10k.htm
171,26172,CUMMINS INC,10-K,2015-02-17,edgar/data/26172/0000026172-15-000007.txt,https://www.sec.gov/Archives/edgar/data/26172/000002617215000007/cmi2014currentq410-kdocume.htm
172,27419,TARGET CORP,10-K,2015-03-13,edgar/data/27419/0000027419-15-000012.txt,https://www.sec.gov/Archives/edgar/data/27419/000002741915000012/tgt-20150131x10k.htm
173,277135,GRAINGER W W INC,10-K,2015-02-27,edgar/data/277135/0000277135-15-000005.txt,https://www.sec.gov/Archives/edgar/data/277135/000027713515000005/gww20141231-10k.htm
174,277948,CSX CORP,10-K,2015-02-11,edgar/data/277948/0000277948-15-000010.txt,https://www.sec.gov/Archives/edgar/data/277948/000027794815000010/csx-12262014x10k.htm
175,27904,DELTA AIR LINES INC /DE/,10-K,2015-02-11,edgar/data/27904/0000027904-15-000003.txt,https://www.sec.gov/Archives/edgar/data/27904/000002790415000003/dal1231201410k.htm
176,28412,COMERICA INC /NEW/,10-K,2015-02-17,edgar/data/28412/0000028412-15-000031.txt,https://www.sec.gov/Archives/edgar/data/28412/000002841215000031/a201410k.htm
177,29534,DOLLAR GENERAL CORP,10-K,2015-03-20,edgar/data/29534/0001047469-15-002540.txt,https://www.sec.gov/Archives/edgar/data/29534/000104746915002540/a2223543z10-k.htm
178,29905,DOVER Corp,10-K,2015-02-13,edgar/data/29905/0000029905-15-000007.txt,https://www.sec.gov/Archives/edgar/data/29905/000002990515000007/a2014123110-k.htm
179,29989,OMNICOM GROUP INC.,10-K,2015-02-10,edgar/data/29989/0000029989-15-000003.txt,https://www.sec.gov/Archives/edgar/data/29989/000002998915000003/a201410-k.htm
180,30625,FLOWSERVE CORP,10-K,2015-02-17,edgar/data/30625/0000030625-15-000021.txt,https://www.sec.gov/Archives/edgar/data/30625/000003062515000021/fls12312014financialstatem.htm
181,310158,"Merck & Co., Inc.",10-K,2015-02-27,edgar/data/310158/0000310158-15-000005.txt,https://www.sec.gov/Archives/edgar/data/310158/000031015815000005/mrk1231201410k.htm
182,310764,STRYKER CORP,10-K,2015-02-12,edgar/data/310764/0000310764-15-000022.txt,https://www.sec.gov/Archives/edgar/data/310764/000031076415000022/syk10k12312014.htm
183,313616,DANAHER CORP /DE/,10-K,2015-02-25,edgar/data/313616/0000313616-15-000038.txt,https://www.sec.gov/Archives/edgar/data/313616/000031361615000038/dhr-20141231x10xk.htm
184,313927,CHURCH & DWIGHT CO INC /DE/,10-K,2015-02-20,edgar/data/313927/0001564590-15-000786.txt,https://www.sec.gov/Archives/edgar/data/313927/000156459015000786/chd-10k_20141231.htm
185,31462,ECOLAB INC,10-K,2015-02-27,edgar/data/31462/0001104659-15-014788.txt,https://www.sec.gov/Archives/edgar/data/31462/000110465915014788/a14-25700_110k.htm
186,315213,HALF ROBERT INTERNATIONAL INC /DE/,10-K,2015-02-13,edgar/data/315213/0001628280-15-000736.txt,https://www.sec.gov/Archives/edgar/data/315213/000162828015000736/rhi10k123114.htm
187,315293,Aon plc,10-K,2015-02-24,edgar/data/315293/0001628280-15-000950.txt,https://www.sec.gov/Archives/edgar/data/315293/000162828015000950/aonplc201410-k.htm
188,316709,SCHWAB CHARLES CORP,10-K,2015-02-23,edgar/data/316709/0000316709-15-000014.txt,https://www.sec.gov/Archives/edgar/data/316709/000031670915000014/schw-20141231x10k.htm
189,31791,PERKINELMER INC,10-K,2015-02-24,edgar/data/31791/0000031791-15-000003.txt,https://www.sec.gov/Archives/edgar/data/31791/000003179115000003/pki-1228201410k.htm
190,318154,AMGEN INC,10-K,2015-02-19,edgar/data/318154/0000318154-15-000005.txt,https://www.sec.gov/Archives/edgar/data/318154/000031815415000005/amgn-12312014x10k.htm
191,320335,TORCHMARK CORP,10-K,2015-02-27,edgar/data/320335/0001193125-15-069449.txt,https://www.sec.gov/Archives/edgar/data/320335/000119312515069449/d820030d10k.htm
192,33185,EQUIFAX INC,10-K,2015-02-25,edgar/data/33185/0001628280-15-001024.txt,https://www.sec.gov/Archives/edgar/data/33185/000162828015001024/efx10k20141231.htm
193,34088,EXXON MOBIL CORP,10-K,2015-02-25,edgar/data/34088/0000034088-15-000013.txt,https://www.sec.gov/Archives/edgar/data/34088/000003408815000013/xom10k2014.htm
194,34903,FEDERAL REALTY INVESTMENT TRUST,10-K,2015-02-10,edgar/data/34903/0000034903-15-000014.txt,https://www.sec.gov/Archives/edgar/data/34903/000003490315000014/frt-1231201410k.htm
195,352541,ALLIANT ENERGY CORP,10-K,2015-02-25,edgar/data/352541/0000352541-15-000005.txt,https://www.sec.gov/Archives/edgar/data/352541/000035254115000005/lnt1231201410-k.htm
196,352915,UNIVERSAL HEALTH SERVICES INC,10-K,2015-02-26,edgar/data/352915/0001193125-15-065954.txt,https://www.sec.gov/Archives/edgar/data/352915/000119312515065954/d836398d10k.htm
197,354190,GALLAGHER ARTHUR J & CO,10-K,2015-02-13,edgar/data/354190/0001193125-15-047308.txt,https://www.sec.gov/Archives/edgar/data/354190/000119312515047308/d853008d10k.htm
198,354908,FLIR SYSTEMS INC,10-K,2015-02-27,edgar/data/354908/0000354908-15-000012.txt,https://www.sec.gov/Archives/edgar/data/354908/000035490815000012/flir-12312014x10k.htm
199,354950,HOME DEPOT INC,10-K,2015-03-26,edgar/data/354950/0000354950-15-000008.txt,https://www.sec.gov/Archives/edgar/data/354950/000035495015000008/hd-212015x10xk.htm
200,35527,FIFTH THIRD BANCORP,10-K,2015-02-25,edgar/data/35527/0001193125-15-062849.txt,https://www.sec.gov/Archives/edgar/data/35527/000119312515062849/d879423d10k.htm
201,36104,US BANCORP \DE\,10-K,2015-02-27,edgar/data/36104/0001193125-15-068728.txt,https://www.sec.gov/Archives/edgar/data/36104/000119312515068728/d826004d10k.htm
202,36270,M&T BANK CORP,10-K,2015-02-20,edgar/data/36270/0001193125-15-056342.txt,https://www.sec.gov/Archives/edgar/data/36270/000119312515056342/d837418d10k.htm
203,37785,FMC CORP,10-K,2015-02-27,edgar/data/37785/0000037785-15-000008.txt,https://www.sec.gov/Archives/edgar/data/37785/000003778515000008/fmc201410k.htm
204,37996,FORD MOTOR CO,10-K,2015-02-13,edgar/data/37996/0000037996-15-000013.txt,https://www.sec.gov/Archives/edgar/data/37996/000003799615000013/f1231201410-k.htm
205,39911,GAP INC,10-K,2015-03-23,edgar/data/39911/0000039911-15-000101.txt,https://www.sec.gov/Archives/edgar/data/39911/000003991115000101/fy201410-k.htm
206,40533,GENERAL DYNAMICS CORP,10-K,2015-02-09,edgar/data/40533/0000040533-15-000009.txt,https://www.sec.gov/Archives/edgar/data/40533/000004053315000009/gd-2014123110k.htm
207,40545,GENERAL ELECTRIC CO,10-K,2015-02-27,edgar/data/40545/0000040545-15-000030.txt,https://www.sec.gov/Archives/edgar/data/40545/000004054515000030/ge10k2014.htm
208,40987,GENUINE PARTS CO,10-K,2015-02-26,edgar/data/40987/0001193125-15-064165.txt,https://www.sec.gov/Archives/edgar/data/40987/000119312515064165/d829495d10k.htm
209,4281,ALCOA INC.,10-K,2015-02-19,edgar/data/4281/0001193125-15-054376.txt,https://www.sec.gov/Archives/edgar/data/4281/000119312515054376/d836461d10k.htm
210,4447,HESS CORP,10-K,2015-02-27,edgar/data/4447/0001564590-15-001040.txt,https://www.sec.gov/Archives/edgar/data/4447/000156459015001040/hes-10k_20141231.htm
211,45012,HALLIBURTON CO,10-K,2015-02-24,edgar/data/45012/0000045012-15-000040.txt,https://www.sec.gov/Archives/edgar/data/45012/000004501215000040/hal_12312014-10k.htm
212,46080,HASBRO INC,10-K,2015-02-26,edgar/data/46080/0001193125-15-064946.txt,https://www.sec.gov/Archives/edgar/data/46080/000119312515064946/d873185d10k.htm
213,47111,HERSHEY CO,10-K,2015-02-20,edgar/data/47111/0000047111-15-000010.txt,https://www.sec.gov/Archives/edgar/data/47111/000004711115000010/a2014_formx10-k.htm
214,48039,HollyFrontier Corp,10-K,2015-02-25,edgar/data/48039/0000048039-15-000014.txt,https://www.sec.gov/Archives/edgar/data/48039/000004803915000014/hfc12-31x201410k.htm
215,4904,AMERICAN ELECTRIC POWER CO INC,10-K,2015-02-20,edgar/data/4904/0000004904-15-000008.txt,https://www.sec.gov/Archives/edgar/data/4904/000000490415000008/ye14aep10k.htm
216,49071,HUMANA INC,10-K,2015-02-18,edgar/data/49071/0000049071-15-000019.txt,https://www.sec.gov/Archives/edgar/data/49071/000004907115000019/hum-20141231x10k.htm
217,49196,HUNTINGTON BANCSHARES INC/MD,10-K,2015-02-13,edgar/data/49196/0001193125-15-049355.txt,https://www.sec.gov/Archives/edgar/data/49196/000119312515049355/d859562d10k.htm
218,4962,AMERICAN EXPRESS CO,10-K,2015-02-24,edgar/data/4962/0001193125-15-059931.txt,https://www.sec.gov/Archives/edgar/data/4962/000119312515059931/d862737d10k.htm
219,4977,AFLAC INC,10-K,2015-02-26,edgar/data/4977/0000004977-15-000071.txt,https://www.sec.gov/Archives/edgar/data/4977/000000497715000071/afl12311410k.htm
220,49826,ILLINOIS TOOL WORKS INC,10-K,2015-02-13,edgar/data/49826/0000049826-15-000016.txt,https://www.sec.gov/Archives/edgar/data/49826/000004982615000016/itw-20141231x10k.htm
221,50863,INTEL CORP,10-K,2015-02-13,edgar/data/50863/0000050863-15-000015.txt,https://www.sec.gov/Archives/edgar/data/50863/000005086315000015/a10kdocument12272014.htm
222,51143,INTERNATIONAL BUSINESS MACHINES CORP,10-K,2015-02-24,edgar/data/51143/0001047469-15-001106.txt,https://www.sec.gov/Archives/edgar/data/51143/000104746915001106/a2222209z10-k.htm
223,51253,INTERNATIONAL FLAVORS & FRAGRANCES INC,10-K,2015-03-02,edgar/data/51253/0000051253-15-000004.txt,https://www.sec.gov/Archives/edgar/data/51253/000005125315000004/internationalflavors10k2014.htm
224,51434,INTERNATIONAL PAPER CO /NEW/,10-K,2015-02-26,edgar/data/51434/0000051434-15-000009.txt,https://www.sec.gov/Archives/edgar/data/51434/000005143415000009/ip10-k123114.htm
225,51644,"INTERPUBLIC GROUP OF COMPANIES, INC.",10-K,2015-02-23,edgar/data/51644/0000051644-15-000011.txt,https://www.sec.gov/Archives/edgar/data/51644/000005164415000011/ipg12311410k.htm
226,5272,AMERICAN INTERNATIONAL GROUP INC,10-K,2015-02-20,edgar/data/5272/0000005272-15-000002.txt,https://www.sec.gov/Archives/edgar/data/5272/000000527215000002/maindocument001.htm
227,54480,KANSAS CITY SOUTHERN,10-K,2015-01-30,edgar/data/54480/0000054480-15-000013.txt,https://www.sec.gov/Archives/edgar/data/54480/000005448015000013/kcs1231201410k.htm
228,55067,KELLOGG CO,10-K,2015-02-25,edgar/data/55067/0001193125-15-062865.txt,https://www.sec.gov/Archives/edgar/data/55067/000119312515062865/d853014d10k.htm
229,5513,Unum Group,10-K,2015-02-25,edgar/data/5513/0000005513-15-000010.txt,https://www.sec.gov/Archives/edgar/data/5513/000000551315000010/unm12312014-10xk.htm
230,55785,KIMBERLY CLARK CORP,10-K,2015-02-18,edgar/data/55785/0000055785-15-000014.txt,https://www.sec.gov/Archives/edgar/data/55785/000005578515000014/kmb_201410k.htm
231,56873,KROGER CO,10-K,2015-03-31,edgar/data/56873/0001104659-15-024557.txt,https://www.sec.gov/Archives/edgar/data/56873/000110465915024557/a15-1850_110k.htm
232,58492,LEGGETT & PLATT INC,10-K,2015-02-26,edgar/data/58492/0000058492-15-000002.txt,https://www.sec.gov/Archives/edgar/data/58492/000005849215000002/leg1231201410k.htm
233,59478,LILLY ELI & CO,10-K,2015-02-19,edgar/data/59478/0000059478-15-000100.txt,https://www.sec.gov/Archives/edgar/data/59478/000005947815000100/lly-20141231x10k.htm
234,59558,LINCOLN NATIONAL CORP,10-K,2015-02-26,edgar/data/59558/0000059558-15-000010.txt,https://www.sec.gov/Archives/edgar/data/59558/000005955815000010/lnc-20141231x10k.htm
235,60086,LOEWS CORP,10-K,2015-02-24,edgar/data/60086/0001193125-15-058679.txt,https://www.sec.gov/Archives/edgar/data/60086/000119312515058679/d841155d10k.htm
236,60667,LOWES COMPANIES INC,10-K,2015-03-31,edgar/data/60667/0000060667-15-000057.txt,https://www.sec.gov/Archives/edgar/data/60667/000006066715000057/lowesform10k.htm
237,6201,American Airlines Group Inc.,10-K,2015-02-25,edgar/data/6201/0001193125-15-061145.txt,https://www.sec.gov/Archives/edgar/data/6201/000119312515061145/d829913d10k.htm
238,62709,"MARSH & MCLENNAN COMPANIES, INC.",10-K,2015-02-26,edgar/data/62709/0000062709-15-000005.txt,https://www.sec.gov/Archives/edgar/data/62709/000006270915000005/mmc-1231201410k.htm
239,62996,MASCO CORP /DE/,10-K,2015-02-13,edgar/data/62996/0001047469-15-000803.txt,https://www.sec.gov/Archives/edgar/data/62996/000104746915000803/a2222936z10-k.htm
240,63754,MCCORMICK & CO INC,10-K,2015-01-29,edgar/data/63754/0000063754-15-000013.txt,https://www.sec.gov/Archives/edgar/data/63754/000006375415000013/mkc-11302014x10kxq42014.htm
241,63908,MCDONALDS CORP,10-K,2015-02-24,edgar/data/63908/0000063908-15-000016.txt,https://www.sec.gov/Archives/edgar/data/63908/000006390815000016/mcd-12312014x10k.htm
242,64040,MCGRAW HILL FINANCIAL INC,10-K,2015-02-13,edgar/data/64040/0000064040-15-000004.txt,https://www.sec.gov/Archives/edgar/data/64040/000006404015000004/mhfi-20141231x10k.htm
243,64803,CVS HEALTH Corp,10-K,2015-02-10,edgar/data/64803/0000064803-15-000008.txt,https://www.sec.gov/Archives/edgar/data/64803/000006480315000008/cvs-20141231x10k.htm
244,65984,ENTERGY CORP /DE/,10-K,2015-02-26,edgar/data/65984/0000065984-15-000102.txt,https://www.sec.gov/Archives/edgar/data/65984/000006598415000102/etr-12312014x10k.htm
245,66740,3M CO,10-K,2015-02-12,edgar/data/66740/0001104659-15-009560.txt,https://www.sec.gov/Archives/edgar/data/66740/000110465915009560/a15-1770_110k.htm
246,6769,APACHE CORP,10-K,2015-02-27,edgar/data/6769/0001193125-15-070388.txt,https://www.sec.gov/Archives/edgar/data/6769/000119312515070388/d836834d10k.htm
247,68505,"Motorola Solutions, Inc.",10-K,2015-02-13,edgar/data/68505/0000068505-15-000003.txt,https://www.sec.gov/Archives/edgar/data/68505/000006850515000003/msi201410-k.htm
248,701985,"L Brands, Inc.",10-K,2015-03-20,edgar/data/701985/0000701985-15-000006.txt,https://www.sec.gov/Archives/edgar/data/701985/000070198515000006/lb131201510k.htm
249,702165,NORFOLK SOUTHERN CORP,10-K,2015-02-11,edgar/data/702165/0000702165-15-000023.txt,https://www.sec.gov/Archives/edgar/data/702165/000070216515000023/nsc1231201410-k.htm
250,7084,ARCHER DANIELS MIDLAND CO,10-K,2015-02-20,edgar/data/7084/0000007084-15-000005.txt,https://www.sec.gov/Archives/edgar/data/7084/000000708415000005/adm-20141231x10k.htm
251,70858,BANK OF AMERICA CORP /DE/,10-K,2015-02-25,edgar/data/70858/0000070858-15-000008.txt,https://www.sec.gov/Archives/edgar/data/70858/000007085815000008/bac-12312014x10k.htm
252,713676,"PNC FINANCIAL SERVICES GROUP, INC.",10-K,2015-03-02,edgar/data/713676/0001193125-15-070443.txt,https://www.sec.gov/Archives/edgar/data/713676/000119312515070443/d836469d10k.htm
253,715957,DOMINION RESOURCES INC /VA/,10-K,2015-02-27,edgar/data/715957/0001193125-15-067777.txt,https://www.sec.gov/Archives/edgar/data/715957/000119312515067777/d856078d10k.htm
254,718877,"Activision Blizzard, Inc.",10-K,2015-02-26,edgar/data/718877/0001047469-15-001298.txt,https://www.sec.gov/Archives/edgar/data/718877/000104746915001298/a2223239z10-k.htm
255,719739,SVB FINANCIAL GROUP,10-K,2015-02-26,edgar/data/719739/0000719739-15-000022.txt,https://www.sec.gov/Archives/edgar/data/719739/000071973915000022/sivb-12312014x10xk.htm
