,sustainability,sustainable,renewable,climate change,green energy,carbon neutral,greening,clean energy,esg,greenhouse gas,recycle,circular economy,zero emissions,environmentally friendly,URL
2161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/64803/000006480319000013/cvs-2018231x10k.htm
2162,3,2,13,14,0,0,0,3,0,13,3,0,0,0,https://www.sec.gov/Archives/edgar/data/65984/000006598419000082/etr-12312018x10k.htm
2163,4,3,3,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/66740/000155837019000470/mmm-20181231x10k.htm
2164,0,0,0,1,0,0,0,0,0,1,1,0,0,0,https://www.sec.gov/Archives/edgar/data/6769/000173303719000004/apa10-k2018.htm
2165,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/68505/000006850519000006/msi201810-k.htm
2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/701985/000070198519000015/lb22201910k.htm
2167,0,1,1,1,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/702165/000070216519000012/nsc1231201810-k.htm
2168,3,4,6,2,0,0,0,0,0,3,0,0,0,1,https://www.sec.gov/Archives/edgar/data/7084/000000708419000012/adm-20181231x10k.htm
2169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/70858/000007085819000012/bac-1231201810xk.htm
2170,0,0,0,4,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/713676/000071367619000015/pnc201810k.htm
2171,1,3,33,6,0,0,0,6,0,4,0,0,0,0,https://www.sec.gov/Archives/edgar/data/715957/000119312519057924/d662998d10k.htm
2172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/718877/000104746919000788/a2237840z10-k.htm
2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/719739/000071973919000018/sivb-12312018x10k.htm
2174,1,2,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/726728/000072672819000038/realtyincome10k2018.htm
2175,4,0,42,8,0,0,0,19,2,6,0,0,0,0,https://www.sec.gov/Archives/edgar/data/72741/000007274119000017/a201810kdocument.htm
2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/728535/000143774919003134/jbht20181231_10k.htm
2177,0,0,47,12,0,0,0,7,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/72903/000007290319000010/xcel1231201810-k.htm
2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/72971/000007297119000227/wfc-12312018x10k.htm
2179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/73124/000007312419000088/a201810-k.htm
2180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/731766/000073176619000005/unh2018123110-k.htm
2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/732712/000073271219000012/a2018q410-k.htm
2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/732717/000119312519045608/d705958d10k.htm
2183,0,3,0,0,0,0,0,1,0,1,1,0,0,0,https://www.sec.gov/Archives/edgar/data/73309/000119312519057744/d691427d10k.htm
2184,0,1,0,5,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/740260/000074026019000037/a4q18doc10k.htm
2185,1,0,0,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/74208/000007420819000028/c208-20181231x10k.htm
2186,1,0,0,0,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/746515/000074651519000004/a201810-k.htm
2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/749251/000074925119000005/it-12312018x10k.htm
2188,0,0,43,1,0,0,0,11,0,6,0,0,0,0,https://www.sec.gov/Archives/edgar/data/753308/000075330819000039/nee-12312018x10k.htm
2189,0,0,2,2,0,0,0,0,0,1,0,0,1,0,https://www.sec.gov/Archives/edgar/data/75362/000156459019003670/pcar-10k_20181231.htm
2190,0,4,3,1,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/75677/000156459019005284/pkg-10k_20181231.htm
2191,0,2,5,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/759944/000075994419000024/citizens10-kx2018.htm
2192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/764180/000076418019000023/a2018form10-kq4.htm
2193,2,3,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/764478/000076447819000009/bby-2019x10k.htm
2194,1,3,90,7,0,0,0,14,0,4,0,0,0,0,https://www.sec.gov/Archives/edgar/data/764622/000076462219000019/pnw2018123110-k.htm
2195,11,0,0,2,0,0,0,0,2,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/765880/000162828019001407/hcp10-k12312018.htm
2196,2,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/766421/000076642119000008/alk10-k123118.htm
2197,5,2,5,1,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/766704/000076670419000014/a201810-k.htm
2198,8,4,2,7,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/769397/000076939719000016/adsk-0131201910xk.htm
2199,0,2,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/77360/000007736019000006/a2018pnr-10k.htm
2200,1,4,1,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/773840/000093041319000366/c92779_10k.htm
2201,10,11,1,12,0,0,1,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/77476/000007747619000017/pepsico201810-k.htm
2202,2,2,1,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/78003/000007800319000015/pfe-12312018x10kshell.htm
2203,0,1,2,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/78239/000007823919000011/pvh10k2018.htm
2204,2,4,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/783280/000078328019000010/a10k2018.htm
2205,1,0,44,4,0,0,0,1,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/783325/000010781519000128/a2018wec10k.htm
2206,0,0,30,8,1,0,0,19,0,4,0,0,1,0,https://www.sec.gov/Archives/edgar/data/788784/000078878419000005/pseg201810k.htm
2207,6,5,1,3,0,0,0,0,1,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/789570/000156459019004807/mgm-10k_20181231.htm
2208,0,0,0,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/796343/000079634319000019/adbe10kfy18.htm
2209,5,0,0,4,0,0,0,0,0,7,0,0,0,0,https://www.sec.gov/Archives/edgar/data/797468/000079746819000004/oxy10k12-31x2018.htm
2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/798354/000079835419000005/fisv1231201810-k.htm
2211,11,4,1,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/79879/000007987919000008/ppg201810k.htm
2212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/804753/000080475319000009/a201810-k.htm
2213,0,0,3,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/80661/000008066119000008/pgr-20181231x10k.htm
2214,3,1,75,5,0,0,0,8,0,4,0,0,0,0,https://www.sec.gov/Archives/edgar/data/811156/000081115619000003/consumersenergy10k12312018.htm
2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/813672/000081367219000008/cdns1229201810-k.htm
2216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/813828/000081382819000006/cbs_10k-123118.htm
2217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/814453/000119312519061714/d660135d10k.htm
2218,16,3,0,0,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/815097/000081509719000004/a2018form10-kfrontpart.htm
2219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/815556/000081555619000015/fast1231201810-k.htm
2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/818479/000081847919000010/xray-20181231.htm
2221,2,0,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/820027/000082002719000010/amp12312018.htm
2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/820313/000155837019000636/aph-20181231x10k.htm
2223,0,0,0,15,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/821189/000082118919000009/a2018123110-k.htm
2224,0,2,0,1,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/822416/000082241619000008/a201810-k.htm
2225,7,7,28,9,0,1,0,0,0,2,2,0,0,1,https://www.sec.gov/Archives/edgar/data/823768/000155837019000662/wm-20181231x10k.htm
2226,1,0,23,14,0,0,0,5,0,5,0,0,0,0,https://www.sec.gov/Archives/edgar/data/827052/000082705219000034/eix-sceq4201810k.htm
2227,1,0,2,2,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/831001/000083100119000027/c-12312018x10k.htm
2228,0,2,5,3,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/831259/000083125919000009/a2018form10-k.htm
2229,0,3,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/832101/000083210119000005/iex-20181231x10k.htm
2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/84839/000117120019000087/i19083_rol-10k.htm
2231,4,2,0,1,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/851968/000085196819000020/a4q201810kdocument-classic.htm
2232,0,0,0,20,0,0,0,0,0,6,1,0,0,0,https://www.sec.gov/Archives/edgar/data/858470/000085847019000008/cog-12312018x10k.htm
2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/860730/000119312519047078/d676301d10k.htm
2234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/860731/000086073119000009/tyl12312018-10k.htm
2235,0,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/86312/000008631219000009/trv-12312018x10k.htm
2236,0,1,0,4,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/865752/000110465919011581/a19-30117_110k.htm
2237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/872589/000153217619000009/regn-123118x10k.htm
2238,0,1,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/87347/000156459019000928/slb-10k_20181231.htm
2239,0,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/874716/000087471619000004/idxx201810k.htm
2240,1,3,58,4,0,0,0,1,0,5,0,0,0,0,https://www.sec.gov/Archives/edgar/data/874761/000087476119000012/a2018form10-k.htm
2241,0,0,4,5,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/874766/000087476619000018/hig1231201810-kdocument.htm
2242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/875045/000087504519000006/biib-20181231x10k.htm
2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/875320/000087532019000006/a201810k-main.htm
2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/877212/000087721219000011/a10k12312018zebra.htm
2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/877890/000087789019000035/ctxs12-31x201810xk.htm
2246,3,0,0,1,0,0,0,0,2,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/878927/000156459019004755/odfl-10k_20181231.htm
2247,4,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/879101/000143774919002746/kim20181231_10k.htm
2248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/879169/000155837019000682/incy-20181231x10k.htm
2249,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/8818/000104746919000747/a2237793z10-k.htm
2250,0,0,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/882095/000088209519000006/a2018form10-k.htm
2251,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/882835/000088283519000010/a201810-kdoc.htm
2252,3,0,0,3,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/884887/000088488719000017/rcl-20181231x10k.htm
2253,0,6,0,0,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/885725/000088572519000011/a2018form10-k.htm
2254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/886982/000119312519050198/d669877d10k.htm
2255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/895421/000119312519051943/d707577d10k.htm
2256,0,1,0,7,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/896159/000089615919000005/cb-12312018x10k.htm
2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/89800/000008980019000004/shw-12312018x10k.htm
2258,0,0,3,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/898173/000089817319000060/orly-20181231x10xk.htm
2259,0,2,3,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/899051/000089905119000007/allcorp-12311810xk.htm
2260,0,0,3,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/899689/000089968919000010/vno-12312018x10k.htm
2261,0,3,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/899866/000089986619000010/alxn10k12312018.htm
2262,6,2,2,3,0,0,0,0,7,0,0,0,0,1,https://www.sec.gov/Archives/edgar/data/906107/000156459019003683/eqr-10k_20181231.htm
2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/906163/000090616319000029/nvr201810-k.htm
2264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/908255/000090825519000014/a2018123110k.htm
2265,5,1,0,6,0,0,0,0,0,1,0,0,0,1,https://www.sec.gov/Archives/edgar/data/910606/000091060619000006/reg10-k123118.htm
2266,3,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/91142/000119312519042339/d678397d10k.htm
2267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/912595/000091259519000015/maa12312018-10k.htm
2268,1,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/914208/000091420819000195/a201810-k.htm
2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/91440/000009144019000003/sna_fy18x10-kdocument.htm
2270,10,11,1,0,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/915389/000091538919000009/emn2018123110k.htm
2271,0,1,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/91576/000009157619000009/key-123118x10k.htm
2272,3,0,0,3,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/915912/000091591219000004/a201810-k.htm
2273,1,2,2,11,0,0,0,1,0,4,0,0,0,1,https://www.sec.gov/Archives/edgar/data/915913/000091591319000021/a1231201810-kdocument.htm
2274,1,0,0,15,0,0,0,0,0,1,1,0,0,0,https://www.sec.gov/Archives/edgar/data/916076/000119312519049961/d640896d10k.htm
2275,1,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/916365/000091636519000035/a2018q4form10-k.htm
2276,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/920148/000092014819000033/lh10-k2018.htm
2277,0,1,0,6,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/920522/000092052219000009/ess-123118x10k.htm
2278,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/920760/000162828019000598/len-20181130x10k.htm
2279,3,0,71,0,0,0,0,5,0,6,0,0,0,0,https://www.sec.gov/Archives/edgar/data/92122/000009212219000006/so10-k12312018.htm
2280,13,2,4,10,0,0,0,5,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/922224/000092222419000015/ppl-1231201810k.htm
2281,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/92230/000009223019000017/form10-k_4q18.htm
2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/922864/000092286419000007/a201810-k.htm
2283,2,0,0,4,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/92380/000009238019000022/luv-12312018x10k.htm
2284,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/927066/000092706619000025/dva-123118x10k.htm
2285,0,0,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/927628/000092762819000093/cof-12312018x10k.htm
2286,0,1,3,5,0,0,0,0,0,5,0,0,0,0,https://www.sec.gov/Archives/edgar/data/93410/000009341019000008/cvx12312018-10kdoc.htm
2287,1,3,1,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/93556/000009355619000011/swk_10k2018.htm
2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/935703/000093570319000024/dltr-2019x02x02x10k.htm
2289,0,2,60,2,0,0,0,5,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/936340/000093634019000086/dteenergy2018123110k.htm
2290,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/936468/000093646819000009/lmtq4201810k.htm
2291,2,2,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/93751/000009375119000336/stt-20181231_10k.htm
2292,13,1,0,2,0,0,0,0,0,1,0,1,0,0,https://www.sec.gov/Archives/edgar/data/9389/000155837019000909/bll-20181231x10k.htm
2293,3,0,0,6,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/943452/000162828019002095/wab1231201810k.htm
2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/945841/000094584119000013/pool-12312018x10k.htm
2295,0,3,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/96943/000009694319000021/tfx-20181231x10k.htm
2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/97210/000119312519059974/d652525d10k.htm
2297,1,4,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/97476/000156459019003839/txn-10k_20181231.htm
2298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/97745/000009774519000007/a201810k.htm
2299,0,1,1,5,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/98246/000009824619000047/tif-2019131x10k.htm
2300,1,0,0,2,0,0,0,0,0,3,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1002047/000156459019022779/ntap-10k_20190426.htm
2301,6,5,2,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/103379/000010337919000006/vfc330201910-k.htm
2302,0,14,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1037038/000103703819000005/rl-20190330x10k.htm
2303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/109198/000162828019003834/tjx-10kx20190202.htm
2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1170010/000117001019000040/kmx0228201910-k.htm
2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/12208/000001220819000014/a10k123118.htm
2306,1,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1341439/000156459019023119/orcl-10k_20190531.htm
2307,0,1,0,0,0,0,0,0,0,0,0,0,0,1,https://www.sec.gov/Archives/edgar/data/1403568/000155837019002739/ulta-20190202x10k.htm
2308,4,7,2,3,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/14693/000001469319000099/bfb-2019430x10kapril.htm
2309,1,0,0,5,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1604778/000160477819000031/qorvo2019033010-k.htm
2310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1613103/000161310319000028/mdt-2019426x10k.htm
2311,0,1,1,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1637459/000163745919000049/form10-k2018.htm
2312,0,3,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1688568/000168856819000055/dxcfy1910-k.htm
2313,0,0,1,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/16918/000001691819000024/stz228201910k.htm
2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1757898/000175789819000005/ste3312019.htm
2315,0,2,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/40704/000119312519184675/d725716d10k.htm
2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/56873/000155837019002756/kr-20190202x10k.htm
2317,7,3,2,0,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/60667/000006066719000042/form10k_02012019.htm
2318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/712515/000071251519000019/ea3312019-q410kdoc.htm
2319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/743988/000074398819000012/xlnx330201910k.htm
2320,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/745732/000074573219000009/rost-20190202x10k.htm
2321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/815094/000156459019020329/abmd-10k_20190331.htm
2322,0,0,1,5,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/827054/000082705419000143/a2019-03x3110k.htm
2323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/849399/000084939919000005/symc32919-10k.htm
2324,2,1,1,5,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/91419/000009141919000005/sjm43019-10k.htm
2325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/927653/000092765319000009/mck_10kx3312019.htm
2326,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/946581/000162828019006691/ttwo10k03312019.htm
2327,5,3,1,4,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1001250/000110465919047085/a19-11548_110k.htm
2328,1,6,1,9,0,0,0,0,0,2,2,0,0,1,https://www.sec.gov/Archives/edgar/data/1048911/000156459019025065/fdx-10k_20190531.htm
2329,3,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/106040/000010604019000058/wdc-2019q410xkdoc.htm
2330,0,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1116132/000111613219000016/tpr6302018-10k1.htm
2331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.sec.gov/Archives/edgar/data/1137789/000119312519212028/d733907d10k.htm
2332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1383312/000138331219000042/br-20190630xform10xk.htm
2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1564708/000119312519219463/d741099d10k.htm
2334,2,2,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1596783/000159678319000183/ctlt-20190630.htm
2335,0,1,0,1,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/16732/000001673219000070/cpb-7282019x10xk.htm
2336,2,0,1,6,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1679273/000155837019006311/lw-20190526x10k.htm
2337,0,1,0,5,0,0,0,0,0,3,0,0,0,1,https://www.sec.gov/Archives/edgar/data/1748790/000174879019000003/amcor-2019form10xkxjune302.htm
2338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/1754301/000156459019031285/fox-10k_20190630.htm
2339,0,0,0,2,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/202058/000020205819000090/hrs628201910-k.htm
2340,12,2,0,7,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/21076/000002107619000012/fy19clx10k.htm
2341,2,1,0,7,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/23217/000002321719000006/cag-2019x10k.htm
2342,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.sec.gov/Archives/edgar/data/319201/000031920119000031/klac10k2019.htm
2343,2,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/320187/000032018719000051/nke-531201910k.htm
2344,0,3,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/707549/000070754919000124/lrcx10k2019document.htm
2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/721371/000072137119000090/a19q4_10kx063019xform10-k.htm
2346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/723254/000072325419000021/ctas531201910k.htm
2347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/723531/000072353119000032/payx-20190531x10k.htm
2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sec.gov/Archives/edgar/data/743316/000074331619000024/maxim10-kfy2019.htm
2349,0,0,3,4,0,0,0,0,0,2,0,0,0,0,https://www.sec.gov/Archives/edgar/data/76334/000007633419000096/ph630201910-k.htm
